VSRR_Provisional_Drug_Overdose_Death_Counts
State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
WA,WA,2015,October,Psychostimulants with abuse potential (T43.6),311,315,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Psychostimulants with abuse potential (T43.6),315,319,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Psychostimulants with abuse potential (T43.6),311,315,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Psychostimulants with abuse potential (T43.6),316,320,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Psychostimulants with abuse potential (T43.6),316,320,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Psychostimulants with abuse potential (T43.6),317,321,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Psychostimulants with abuse potential (T43.6),323,327,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Psychostimulants with abuse potential (T43.6),328,332,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Psychostimulants with abuse potential (T43.6),324,328,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Psychostimulants with abuse potential (T43.6),330,334,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Psychostimulants with abuse potential (T43.6),332,336,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Psychostimulants with abuse potential (T43.6),327,331,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Psychostimulants with abuse potential (T43.6),324,328,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Psychostimulants with abuse potential (T43.6),328,333,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Psychostimulants with abuse potential (T43.6),335,340,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Psychostimulants with abuse potential (T43.6),339,344,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Psychostimulants with abuse potential (T43.6),349,354,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Psychostimulants with abuse potential (T43.6),356,362,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Psychostimulants with abuse potential (T43.6),368,374,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Psychostimulants with abuse potential (T43.6),366,372,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Psychostimulants with abuse potential (T43.6),363,370,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Psychostimulants with abuse potential (T43.6),359,366,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Psychostimulants with abuse potential (T43.6),371,378,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Psychostimulants with abuse potential (T43.6),385,392,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Psychostimulants with abuse potential (T43.6),390,397,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Psychostimulants with abuse potential (T43.6),391,399,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Psychostimulants with abuse potential (T43.6),397,406,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Psychostimulants with abuse potential (T43.6),394,402,100,0.0903662490919078,Underreported due to incomplete data.
WA,WA,2018,February,Psychostimulants with abuse potential (T43.6),395,404,100,0.0943681783380517,Underreported due to incomplete data.
WA,WA,2018,March,Psychostimulants with abuse potential (T43.6),407,418,100,0.0976319806866191,Underreported due to incomplete data.
WA,WA,2018,April,Psychostimulants with abuse potential (T43.6),396,407,100,0.114903922643144,Underreported due to incomplete data.
WA,WA,2018,May,Psychostimulants with abuse potential (T43.6),410,422,100,0.129128119859197,Underreported due to incomplete data.
WA,WA,2018,June,Psychostimulants with abuse potential (T43.6),421,437,100,0.181232734502842,Underreported due to incomplete data.
WA,WA,2018,July,Psychostimulants with abuse potential (T43.6),417,441,100,0.280342718973946,Underreported due to incomplete data.
WA,WA,2018,August,Psychostimulants with abuse potential (T43.6),403,435,100,0.407096106266122,Underreported due to incomplete data.
WA,WA,2015,January,"Synthetic opioids, excl. methadone (T40.4)",67,68,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,"Synthetic opioids, excl. methadone (T40.4)",68,69,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,"Synthetic opioids, excl. methadone (T40.4)",67,68,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,"Synthetic opioids, excl. methadone (T40.4)",68,69,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,"Synthetic opioids, excl. methadone (T40.4)",68,69,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,"Synthetic opioids, excl. methadone (T40.4)",68,69,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,"Synthetic opioids, excl. methadone (T40.4)",74,75,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,"Synthetic opioids, excl. methadone (T40.4)",74,75,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,"Synthetic opioids, excl. methadone (T40.4)",73,74,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,"Synthetic opioids, excl. methadone (T40.4)",70,71,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,"Synthetic opioids, excl. methadone (T40.4)",67,68,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,"Synthetic opioids, excl. methadone (T40.4)",65,66,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,"Synthetic opioids, excl. methadone (T40.4)",61,62,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,"Synthetic opioids, excl. methadone (T40.4)",59,60,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,"Synthetic opioids, excl. methadone (T40.4)",64,65,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,"Synthetic opioids, excl. methadone (T40.4)",68,69,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,"Synthetic opioids, excl. methadone (T40.4)",76,77,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,"Synthetic opioids, excl. methadone (T40.4)",77,78,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,"Synthetic opioids, excl. methadone (T40.4)",78,79,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,"Synthetic opioids, excl. methadone (T40.4)",88,89,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,"Synthetic opioids, excl. methadone (T40.4)",88,89,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,"Synthetic opioids, excl. methadone (T40.4)",89,90,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,"Synthetic opioids, excl. methadone (T40.4)",93,94,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,"Synthetic opioids, excl. methadone (T40.4)",94,95,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,"Synthetic opioids, excl. methadone (T40.4)",101,102,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,"Synthetic opioids, excl. methadone (T40.4)",104,105,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,"Synthetic opioids, excl. methadone (T40.4)",105,106,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,"Synthetic opioids, excl. methadone (T40.4)",105,107,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,"Synthetic opioids, excl. methadone (T40.4)",98,100,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,"Synthetic opioids, excl. methadone (T40.4)",103,105,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,"Synthetic opioids, excl. methadone (T40.4)",100,102,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,"Synthetic opioids, excl. methadone (T40.4)",95,97,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,"Synthetic opioids, excl. methadone (T40.4)",105,107,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,"Synthetic opioids, excl. methadone (T40.4)",116,118,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
