Group Name,Group PAC ID,State,Measure Title,Measure Performance Rate,Year
UNIVERSITY OF MIAMI MEDICINE,9032021563,FL,Patients' rating of clinicians.,83.0,2016
UNIVERSITY OF MIAMI MEDICINE,9032021563,FL,Health promotion and education.,70.0,2016
UNIVERSITY OF MIAMI MEDICINE,9032021563,FL,Courteous and helpful office staff.,81.0,2016
UNIVERSITY OF MIAMI MEDICINE,9032021563,FL,Clinicians working together for your care.,79.0,2016
PEACEHEALTH MEDICAL GROUP,9032023270,OR,"Getting timely care, appointments, and information.",48.0,2016
PEACEHEALTH MEDICAL GROUP,9032023270,OR,Between visit communication.,55.0,2016
PEACEHEALTH MEDICAL GROUP,9032023270,OR,Attention to patient medicine cost.,24.0,2016
PEACEHEALTH MEDICAL GROUP,9032023270,OR,How well clinicians communicate.,78.0,2016
PEACEHEALTH MEDICAL GROUP,9032023270,OR,Patients' rating of clinicians.,71.0,2016
PEACEHEALTH MEDICAL GROUP,9032023270,OR,Health promotion and education.,59.0,2016
PEACEHEALTH MEDICAL GROUP,9032023270,OR,Courteous and helpful office staff.,80.0,2016
PEACEHEALTH MEDICAL GROUP,9032023270,OR,Clinicians working together for your care.,75.0,2016
OSU FAMILY PRACTICE SERVICES,9032023874,OH,"Getting timely care, appointments, and information.",61.0,2016
OSU FAMILY PRACTICE SERVICES,9032023874,OH,Between visit communication.,68.0,2016
OSU FAMILY PRACTICE SERVICES,9032023874,OH,Attention to patient medicine cost.,31.0,2016
OSU FAMILY PRACTICE SERVICES,9032023874,OH,How well clinicians communicate.,89.0,2016
OSU FAMILY PRACTICE SERVICES,9032023874,OH,Patients' rating of clinicians.,87.0,2016
OSU FAMILY PRACTICE SERVICES,9032023874,OH,Health promotion and education.,65.0,2016
OSU FAMILY PRACTICE SERVICES,9032023874,OH,Courteous and helpful office staff.,84.0,2016
OSU FAMILY PRACTICE SERVICES,9032023874,OH,Clinicians working together for your care.,81.0,2016
"BAY AREA SURGICAL SPECIALISTS, INC A MEDICAL CORPORATION",9032111281,CA,"Getting timely care, appointments, and information.",58.0,2016
"BAY AREA SURGICAL SPECIALISTS, INC A MEDICAL CORPORATION",9032111281,CA,Between visit communication.,53.0,2016
"BAY AREA SURGICAL SPECIALISTS, INC A MEDICAL CORPORATION",9032111281,CA,Attention to patient medicine cost.,26.0,2016
"BAY AREA SURGICAL SPECIALISTS, INC A MEDICAL CORPORATION",9032111281,CA,How well clinicians communicate.,80.0,2016
"BAY AREA SURGICAL SPECIALISTS, INC A MEDICAL CORPORATION",9032111281,CA,Patients' rating of clinicians.,77.0,2016
"BAY AREA SURGICAL SPECIALISTS, INC A MEDICAL CORPORATION",9032111281,CA,Health promotion and education.,60.0,2016
"BAY AREA SURGICAL SPECIALISTS, INC A MEDICAL CORPORATION",9032111281,CA,Courteous and helpful office staff.,78.0,2016
"BAY AREA SURGICAL SPECIALISTS, INC A MEDICAL CORPORATION",9032111281,CA,Clinicians working together for your care.,71.0,2016
"DAVITA MEDICAL GROUP NEW MEXICO, LLC",9032125810,NM,"Getting timely care, appointments, and information.",,2016
"DAVITA MEDICAL GROUP NEW MEXICO, LLC",9032125810,NM,Between visit communication.,56.0,2016
"DAVITA MEDICAL GROUP NEW MEXICO, LLC",9032125810,NM,Attention to patient medicine cost.,19.0,2016
"DAVITA MEDICAL GROUP NEW MEXICO, LLC",9032125810,NM,How well clinicians communicate.,78.0,2016
"DAVITA MEDICAL GROUP NEW MEXICO, LLC",9032125810,NM,Patients' rating of clinicians.,76.0,2016
"DAVITA MEDICAL GROUP NEW MEXICO, LLC",9032125810,NM,Health promotion and education.,53.0,2016
"DAVITA MEDICAL GROUP NEW MEXICO, LLC",9032125810,NM,Courteous and helpful office staff.,78.0,2016
"DAVITA MEDICAL GROUP NEW MEXICO, LLC",9032125810,NM,Clinicians working together for your care.,69.0,2016
"STONY BROOK INTERNISTS, UNIVERSITY FACULTY PRACTICE CORPORATION",9133019821,NY,"Getting timely care, appointments, and information.",59.0,2016
"STONY BROOK INTERNISTS, UNIVERSITY FACULTY PRACTICE CORPORATION",9133019821,NY,Between visit communication.,48.0,2016
"STONY BROOK INTERNISTS, UNIVERSITY FACULTY PRACTICE CORPORATION",9133019821,NY,Attention to patient medicine cost.,24.0,2016
"STONY BROOK INTERNISTS, UNIVERSITY FACULTY PRACTICE CORPORATION",9133019821,NY,How well clinicians communicate.,85.0,2016
"STONY BROOK INTERNISTS, UNIVERSITY FACULTY PRACTICE CORPORATION",9133019821,NY,Patients' rating of clinicians.,80.0,2016
"STONY BROOK INTERNISTS, UNIVERSITY FACULTY PRACTICE CORPORATION",9133019821,NY,Health promotion and education.,69.0,2016
"STONY BROOK INTERNISTS, UNIVERSITY FACULTY PRACTICE CORPORATION",9133019821,NY,Courteous and helpful office staff.,73.0,2016
"STONY BROOK INTERNISTS, UNIVERSITY FACULTY PRACTICE CORPORATION",9133019821,NY,Clinicians working together for your care.,74.0,2016
SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC,9133024334,MO,"Getting timely care, appointments, and information.",67.0,2016
SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC,9133024334,MO,Between visit communication.,58.0,2016
SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC,9133024334,MO,Attention to patient medicine cost.,,2016
SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC,9133024334,MO,How well clinicians communicate.,,2016
SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC,9133024334,MO,Patients' rating of clinicians.,76.0,2016
SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC,9133024334,MO,Health promotion and education.,57.0,2016
SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC,9133024334,MO,Courteous and helpful office staff.,90.0,2016
SOUTHEAST MISSOURI HOSPITAL PHYSICIANS LLC,9133024334,MO,Clinicians working together for your care.,73.0,2016
"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",9133025869,FL,"Getting timely care, appointments, and information.",56.0,2016
"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",9133025869,FL,Between visit communication.,56.0,2016
"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",9133025869,FL,Attention to patient medicine cost.,33.0,2016
"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",9133025869,FL,How well clinicians communicate.,83.0,2016
"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",9133025869,FL,Patients' rating of clinicians.,78.0,2016
"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",9133025869,FL,Health promotion and education.,61.0,2016
"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",9133025869,FL,Courteous and helpful office staff.,83.0,2016
"UNIVERSITY OF FLORIDA JACKSONVILLE PHYSICIANS, INC.",9133025869,FL,Clinicians working together for your care.,73.0,2016
NEW JERSEY MEDICAL AND HEALTH ASSOCIATES LLC,9133300791,NJ,"Getting timely care, appointments, and information.",59.0,2016
NEW JERSEY MEDICAL AND HEALTH ASSOCIATES LLC,9133300791,NJ,Between visit communication.,61.0,2016
NEW JERSEY MEDICAL AND HEALTH ASSOCIATES LLC,9133300791,NJ,Attention to patient medicine cost.,30.0,2016
NEW JERSEY MEDICAL AND HEALTH ASSOCIATES LLC,9133300791,NJ,How well clinicians communicate.,84.0,2016
NEW JERSEY MEDICAL AND HEALTH ASSOCIATES LLC,9133300791,NJ,Patients' rating of clinicians.,79.0,2016
NEW JERSEY MEDICAL AND HEALTH ASSOCIATES LLC,9133300791,NJ,Health promotion and education.,65.0,2016
NEW JERSEY MEDICAL AND HEALTH ASSOCIATES LLC,9133300791,NJ,Courteous and helpful office staff.,73.0,2016
NEW JERSEY MEDICAL AND HEALTH ASSOCIATES LLC,9133300791,NJ,Clinicians working together for your care.,74.0,2016
"NORTH OAKS PHYSICIAN GROUP, LLC",9133378870,LA,"Getting timely care, appointments, and information.",63.0,2016
"NORTH OAKS PHYSICIAN GROUP, LLC",9133378870,LA,Between visit communication.,63.0,2016
"NORTH OAKS PHYSICIAN GROUP, LLC",9133378870,LA,Attention to patient medicine cost.,28.0,2016
"NORTH OAKS PHYSICIAN GROUP, LLC",9133378870,LA,How well clinicians communicate.,88.0,2016
"NORTH OAKS PHYSICIAN GROUP, LLC",9133378870,LA,Patients' rating of clinicians.,86.0,2016
"NORTH OAKS PHYSICIAN GROUP, LLC",9133378870,LA,Health promotion and education.,56.0,2016
"NORTH OAKS PHYSICIAN GROUP, LLC",9133378870,LA,Courteous and helpful office staff.,92.0,2016
"NORTH OAKS PHYSICIAN GROUP, LLC",9133378870,LA,Clinicians working together for your care.,83.0,2016
UNIVERSITY OF MINNESOTA HEALTH CLINICS AND SURGERY CENTER INC,9133423304,MN,"Getting timely care, appointments, and information.",,2016
UNIVERSITY OF MINNESOTA HEALTH CLINICS AND SURGERY CENTER INC,9133423304,MN,Between visit communication.,,2016
UNIVERSITY OF MINNESOTA HEALTH CLINICS AND SURGERY CENTER INC,9133423304,MN,Attention to patient medicine cost.,,2016
UNIVERSITY OF MINNESOTA HEALTH CLINICS AND SURGERY CENTER INC,9133423304,MN,How well clinicians communicate.,,2016
UNIVERSITY OF MINNESOTA HEALTH CLINICS AND SURGERY CENTER INC,9133423304,MN,Patients' rating of clinicians.,,2016
UNIVERSITY OF MINNESOTA HEALTH CLINICS AND SURGERY CENTER INC,9133423304,MN,Health promotion and education.,65.0,2016
UNIVERSITY OF MINNESOTA HEALTH CLINICS AND SURGERY CENTER INC,9133423304,MN,Courteous and helpful office staff.,82.0,2016
UNIVERSITY OF MINNESOTA HEALTH CLINICS AND SURGERY CENTER INC,9133423304,MN,Clinicians working together for your care.,,2016
SCRIPPS HEALTH,9234033853,CA,"Getting timely care, appointments, and information.",52.0,2016
SCRIPPS HEALTH,9234033853,CA,Between visit communication.,67.0,2016
SCRIPPS HEALTH,9234033853,CA,Attention to patient medicine cost.,21.0,2016
SCRIPPS HEALTH,9234033853,CA,How well clinicians communicate.,81.0,2016
SCRIPPS HEALTH,9234033853,CA,Patients' rating of clinicians.,78.0,2016
SCRIPPS HEALTH,9234033853,CA,Health promotion and education.,58.0,2016
SCRIPPS HEALTH,9234033853,CA,Courteous and helpful office staff.,82.0,2016
SCRIPPS HEALTH,9234033853,CA,Clinicians working together for your care.,73.0,2016
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,"Getting timely care, appointments, and information.",54.0,2016
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,Between visit communication.,64.0,2016
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,Attention to patient medicine cost.,16.0,2016
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,How well clinicians communicate.,80.0,2016
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,Patients' rating of clinicians.,75.0,2016
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,Health promotion and education.,63.0,2016
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,Courteous and helpful office staff.,81.0,2016
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,Clinicians working together for your care.,73.0,2016
RIDGEVIEW MEDICAL CENTER,9234041997,MN,"Getting timely care, appointments, and information.",63.0,2016
RIDGEVIEW MEDICAL CENTER,9234041997,MN,Between visit communication.,61.0,2016
RIDGEVIEW MEDICAL CENTER,9234041997,MN,Attention to patient medicine cost.,27.0,2016
RIDGEVIEW MEDICAL CENTER,9234041997,MN,How well clinicians communicate.,81.0,2016
RIDGEVIEW MEDICAL CENTER,9234041997,MN,Patients' rating of clinicians.,79.0,2016
RIDGEVIEW MEDICAL CENTER,9234041997,MN,Health promotion and education.,63.0,2016
RIDGEVIEW MEDICAL CENTER,9234041997,MN,Courteous and helpful office staff.,89.0,2016
RIDGEVIEW MEDICAL CENTER,9234041997,MN,Clinicians working together for your care.,76.0,2016
OVERLAND PARK SURGICAL SPECIALTIES LLC,9234318502,KS,"Getting timely care, appointments, and information.",54.0,2016
OVERLAND PARK SURGICAL SPECIALTIES LLC,9234318502,KS,Between visit communication.,57.0,2016
OVERLAND PARK SURGICAL SPECIALTIES LLC,9234318502,KS,Attention to patient medicine cost.,37.0,2016
OVERLAND PARK SURGICAL SPECIALTIES LLC,9234318502,KS,How well clinicians communicate.,81.0,2016
OVERLAND PARK SURGICAL SPECIALTIES LLC,9234318502,KS,Patients' rating of clinicians.,80.0,2016
OVERLAND PARK SURGICAL SPECIALTIES LLC,9234318502,KS,Health promotion and education.,63.0,2016
OVERLAND PARK SURGICAL SPECIALTIES LLC,9234318502,KS,Courteous and helpful office staff.,87.0,2016
OVERLAND PARK SURGICAL SPECIALTIES LLC,9234318502,KS,Clinicians working together for your care.,78.0,2016
WILLIAM BEAUMONT HOSPITAL,9335051093,MI,"Getting timely care, appointments, and information.",63.0,2016
WILLIAM BEAUMONT HOSPITAL,9335051093,MI,Between visit communication.,53.0,2016
WILLIAM BEAUMONT HOSPITAL,9335051093,MI,Attention to patient medicine cost.,23.0,2016
WILLIAM BEAUMONT HOSPITAL,9335051093,MI,How well clinicians communicate.,87.0,2016
WILLIAM BEAUMONT HOSPITAL,9335051093,MI,Patients' rating of clinicians.,82.0,2016
WILLIAM BEAUMONT HOSPITAL,9335051093,MI,Health promotion and education.,68.0,2016
WILLIAM BEAUMONT HOSPITAL,9335051093,MI,Courteous and helpful office staff.,85.0,2016
WILLIAM BEAUMONT HOSPITAL,9335051093,MI,Clinicians working together for your care.,75.0,2016
ASCENSION SACRED HEART-ST MARY'S HOSPITALS INC,9335059856,WI,"Getting timely care, appointments, and information.",56.0,2016
ASCENSION SACRED HEART-ST MARY'S HOSPITALS INC,9335059856,WI,Between visit communication.,67.0,2016
ASCENSION SACRED HEART-ST MARY'S HOSPITALS INC,9335059856,WI,Attention to patient medicine cost.,24.0,2016
ASCENSION SACRED HEART-ST MARY'S HOSPITALS INC,9335059856,WI,How well clinicians communicate.,,2016
ASCENSION SACRED HEART-ST MARY'S HOSPITALS INC,9335059856,WI,Patients' rating of clinicians.,,2016
ASCENSION SACRED HEART-ST MARY'S HOSPITALS INC,9335059856,WI,Health promotion and education.,57.0,2016
ASCENSION SACRED HEART-ST MARY'S HOSPITALS INC,9335059856,WI,Courteous and helpful office staff.,77.0,2016
ASCENSION SACRED HEART-ST MARY'S HOSPITALS INC,9335059856,WI,Clinicians working together for your care.,76.0,2016
"EL PASO CARDIOLOGY ASSOCIATES, P.A.",9335130137,TX,"Getting timely care, appointments, and information.",,2016
"EL PASO CARDIOLOGY ASSOCIATES, P.A.",9335130137,TX,Between visit communication.,,2016
"EL PASO CARDIOLOGY ASSOCIATES, P.A.",9335130137,TX,Attention to patient medicine cost.,,2016
"EL PASO CARDIOLOGY ASSOCIATES, P.A.",9335130137,TX,How well clinicians communicate.,,2016
"EL PASO CARDIOLOGY ASSOCIATES, P.A.",9335130137,TX,Patients' rating of clinicians.,87.0,2016
"EL PASO CARDIOLOGY ASSOCIATES, P.A.",9335130137,TX,Health promotion and education.,,2016
"EL PASO CARDIOLOGY ASSOCIATES, P.A.",9335130137,TX,Courteous and helpful office staff.,,2016
"EL PASO CARDIOLOGY ASSOCIATES, P.A.",9335130137,TX,Clinicians working together for your care.,,2016
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,"Getting timely care, appointments, and information.",69.0,2016
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,Between visit communication.,57.0,2016
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,Attention to patient medicine cost.,33.0,2016
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,How well clinicians communicate.,89.0,2016
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,Patients' rating of clinicians.,87.0,2016
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,Health promotion and education.,69.0,2016
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,Courteous and helpful office staff.,94.0,2016
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,Clinicians working together for your care.,83.0,2016
THE UNITY HOSPITAL OF ROCHESTER,9436060969,NY,"Getting timely care, appointments, and information.",54.0,2016
THE UNITY HOSPITAL OF ROCHESTER,9436060969,NY,Between visit communication.,53.0,2016
THE UNITY HOSPITAL OF ROCHESTER,9436060969,NY,Attention to patient medicine cost.,22.0,2016
THE UNITY HOSPITAL OF ROCHESTER,9436060969,NY,How well clinicians communicate.,,2016
THE UNITY HOSPITAL OF ROCHESTER,9436060969,NY,Patients' rating of clinicians.,77.0,2016
THE UNITY HOSPITAL OF ROCHESTER,9436060969,NY,Health promotion and education.,61.0,2016
THE UNITY HOSPITAL OF ROCHESTER,9436060969,NY,Courteous and helpful office staff.,,2016
THE UNITY HOSPITAL OF ROCHESTER,9436060969,NY,Clinicians working together for your care.,70.0,2016
YALE UNIVERSITY,9436061736,CT,"Getting timely care, appointments, and information.",62.0,2016
YALE UNIVERSITY,9436061736,CT,Between visit communication.,55.0,2016
YALE UNIVERSITY,9436061736,CT,Attention to patient medicine cost.,17.0,2016
YALE UNIVERSITY,9436061736,CT,How well clinicians communicate.,85.0,2016
YALE UNIVERSITY,9436061736,CT,Patients' rating of clinicians.,82.0,2016
YALE UNIVERSITY,9436061736,CT,Health promotion and education.,65.0,2016
YALE UNIVERSITY,9436061736,CT,Courteous and helpful office staff.,87.0,2016
YALE UNIVERSITY,9436061736,CT,Clinicians working together for your care.,75.0,2016
HOUSTON COUNTY HEALTHCARE AUTHORITY,9436062296,AL,"Getting timely care, appointments, and information.",63.0,2016
HOUSTON COUNTY HEALTHCARE AUTHORITY,9436062296,AL,Between visit communication.,53.0,2016
HOUSTON COUNTY HEALTHCARE AUTHORITY,9436062296,AL,Attention to patient medicine cost.,24.0,2016
HOUSTON COUNTY HEALTHCARE AUTHORITY,9436062296,AL,How well clinicians communicate.,81.0,2016
HOUSTON COUNTY HEALTHCARE AUTHORITY,9436062296,AL,Patients' rating of clinicians.,78.0,2016
HOUSTON COUNTY HEALTHCARE AUTHORITY,9436062296,AL,Health promotion and education.,56.0,2016
HOUSTON COUNTY HEALTHCARE AUTHORITY,9436062296,AL,Courteous and helpful office staff.,81.0,2016
HOUSTON COUNTY HEALTHCARE AUTHORITY,9436062296,AL,Clinicians working together for your care.,78.0,2016
AHS OKLAHOMA PHYSICIAN GROUP LLC,9436122496,OK,"Getting timely care, appointments, and information.",64.0,2016
AHS OKLAHOMA PHYSICIAN GROUP LLC,9436122496,OK,Between visit communication.,67.0,2016
AHS OKLAHOMA PHYSICIAN GROUP LLC,9436122496,OK,Attention to patient medicine cost.,33.0,2016
AHS OKLAHOMA PHYSICIAN GROUP LLC,9436122496,OK,How well clinicians communicate.,86.0,2016
AHS OKLAHOMA PHYSICIAN GROUP LLC,9436122496,OK,Patients' rating of clinicians.,83.0,2016
AHS OKLAHOMA PHYSICIAN GROUP LLC,9436122496,OK,Health promotion and education.,58.0,2016
AHS OKLAHOMA PHYSICIAN GROUP LLC,9436122496,OK,Courteous and helpful office staff.,85.0,2016
AHS OKLAHOMA PHYSICIAN GROUP LLC,9436122496,OK,Clinicians working together for your care.,78.0,2016
"ASSOCIATES IN FAMILY MEDICINE, P.A.",9436128980,KS,"Getting timely care, appointments, and information.",61.0,2016
"ASSOCIATES IN FAMILY MEDICINE, P.A.",9436128980,KS,Between visit communication.,,2016
"ASSOCIATES IN FAMILY MEDICINE, P.A.",9436128980,KS,Attention to patient medicine cost.,,2016
"ASSOCIATES IN FAMILY MEDICINE, P.A.",9436128980,KS,How well clinicians communicate.,,2016
"ASSOCIATES IN FAMILY MEDICINE, P.A.",9436128980,KS,Patients' rating of clinicians.,,2016
"ASSOCIATES IN FAMILY MEDICINE, P.A.",9436128980,KS,Health promotion and education.,,2016
"ASSOCIATES IN FAMILY MEDICINE, P.A.",9436128980,KS,Courteous and helpful office staff.,,2016
"ASSOCIATES IN FAMILY MEDICINE, P.A.",9436128980,KS,Clinicians working together for your care.,,2016
NCHMD INC,9436139565,FL,"Getting timely care, appointments, and information.",60.0,2016
NCHMD INC,9436139565,FL,Between visit communication.,53.0,2016
NCHMD INC,9436139565,FL,Attention to patient medicine cost.,30.0,2016
NCHMD INC,9436139565,FL,How well clinicians communicate.,84.0,2016
NCHMD INC,9436139565,FL,Patients' rating of clinicians.,77.0,2016
NCHMD INC,9436139565,FL,Health promotion and education.,62.0,2016
NCHMD INC,9436139565,FL,Courteous and helpful office staff.,76.0,2016
